,humedad relativa media anual (%),humedad volumétrica media anual del suelo capa 1 (m³/m³),spi6_meses_bajo_m1,spi12_mean_anual,spi12_meses_bajo_m1,spi3_dic,spi12_dic,spi1_floracion,altitud_media_m,amplitud_temperatura_media_mensual,balance_precipitacion_evaporacion,log1p_área sembrada,log1p_radiación solar acumulada anual (mj/m²/año),humedad_suelo_diferencia_capa2_capa1,spi3_presion_sequia_anual,spi1_cambio_llenado_vs_floracion,spi3_cambio_llenado_vs_floracion,anio,departamento,municipio,rendimiento
473,92.96527,0.4624106,0,1.06099887754338,0,-0.4514357692553229,-0.1895067975349154,-0.3118476779944033,2439.9437794668697,1.674804,-187.3304213285444,5.375278407684165,8.748613021258414,-0.0009695599999999804,0.0,-0.037399450631194986,0.5638802337397855,2012,CUNDINAMARCA,GACHETA,0.8
474,92.72171,0.46316147,0,1.597298482892646,0,1.2272548670669483,1.880247648875359,0.0801047484650653,2439.9437794668697,0.9072270000000007,412.1084694862366,5.170483995038151,8.723700378485606,0.0012582299999999713,0.0,0.5474793945333633,1.889053338858642,2011,CUNDINAMARCA,GACHETA,0.7
475,89.580475,0.43650627,4,-1.5799822491367177,9,0.7298889900431347,0.2916486931009102,-0.9129626174696148,2439.9437794668697,3.1391610000000014,-365.21302863955543,5.568459001022829,8.77918141103388,-0.0056692699999999485,11.712510929279928,1.5341800909606484,2.7807717013694977,2010,CUNDINAMARCA,GACHETA,0.2752219856161356
476,92.7157,0.46288744,3,-0.5253267350774057,0,-0.3709584511062581,-0.2545210128079962,-0.1983648708120428,2439.9437794668697,1.9931640000000002,-216.536774754524,5.802209005711098,8.750468294073082,-0.0011494799999999805,4.942556271985087,0.2243056698136806,0.9401755900041335,2013,CUNDINAMARCA,GACHETA,0.5129944653831788
477,90.4628,0.44731268,5,-0.991570159273131,7,0.0698359299982031,-0.9473449545272128,-0.8536625671304502,2439.9437794668697,2.3432619999999993,-643.3325235843656,5.43559797208207,8.792673840022156,-0.0023651100000000036,6.626315760838436,0.5390945623670037,1.385721947226767,2024,CUNDINAMARCA,GACHETA,1.435755511401268
478,91.29247,0.4607722,0,0.2372149003023467,0,-0.2755224262558974,0.2569472468899857,-0.0419043445865872,2439.9437794668697,1.7617189999999994,-99.20907127857208,5.723585101952381,8.724095434862292,-0.00044377000000001,3.1407040434190994,0.007636908314916396,1.0891956821598612,2019,CUNDINAMARCA,GACHETA,0.8247422680412371
479,91.20481,0.45987067,1,1.182531390375101,0,-0.3480138032361749,0.3375890678526898,0.0377939378036268,2439.9437794668697,1.662598000000001,-157.75578832626343,5.726652288746949,8.74720710953834,-0.00045013999999998777,1.4170375457767284,-0.056862801087377096,0.16284982532868558,2017,CUNDINAMARCA,GACHETA,0.8426691349713901
480,91.65442,0.462965,2,-0.8862580790569748,5,0.3133337961010511,-0.292759681060158,-0.4442933414133127,2439.9437794668697,1.5839850000000002,-325.42404305934906,5.332815406955604,8.77133382417182,-0.0010134200000000426,1.0537642340586792,0.6491265632965787,0.9445810714615404,2008,CUNDINAMARCA,GACHETA,0.1362007250963917
481,92.76876,0.46488062,2,0.5230687668312656,0,0.533008370620432,0.892267463338341,0.2766193846999179,2439.9437794668697,1.0559080000000005,139.1156489849086,5.70481527446815,8.732055387812203,-0.0006682000000000077,3.725038870057409,-0.31182085244636293,1.2417393756963453,2022,CUNDINAMARCA,GACHETA,0.5535481598873041
482,91.97717,0.46165147,1,0.1958488112243121,0,0.0604355602699133,0.4275870741940236,-0.2188334568656829,2439.9437794668697,1.5393070000000009,-14.17156133055687,5.73152733496476,8.72392027065104,0.002869310000000014,0.0,-0.6868253670206801,0.7632161137072625,2018,CUNDINAMARCA,GACHETA,0.8618829769600532
483,91.56484,0.45514932,2,-0.7075002195688304,2,-1.5789035788634675,-2.0305753850911143,-0.536994420358077,2439.9437794668697,1.436278999999999,-805.6704107522969,5.539654408054211,8.784636948620626,-0.0019690200000000435,6.31561431545387,-0.608050985898871,-0.03694647274249119,2009,CUNDINAMARCA,GACHETA,0.2392898601706094
484,92.57196,0.46232924,0,1.018957968588597,0,-0.7796522571581302,0.82993892186353,0.6614889033504403,2439.9437794668697,1.5385750000000016,102.36217826604843,5.698434868329605,8.736216187611669,0.0008246000000000087,1.0111661463330244,-0.8271722173293385,0.22505824884647768,2021,CUNDINAMARCA,GACHETA,0.690007396710225
485,91.91305,0.46391168,0,-0.1480242955123991,0,0.8057474239322684,0.3436812238856384,0.0282333742537607,2439.9437794668697,1.5244140000000002,-164.56121718883514,5.726847747587197,8.77082606041304,0.000841140000000018,0.0,-0.2607435172004258,0.9183626046733776,2020,CUNDINAMARCA,GACHETA,0.7591973244147158
486,89.41464,0.44777617,2,-1.955938867134479,1,-0.1305877666661124,-1.955938867134479,-0.9213989780798236,2439.9437794668697,2.0969239999999996,-887.2569602131844,5.085619073095366,8.801337991138888,-0.004896819999999968,4.434531785321754,0.7735439267974916,1.2615823651928284,2007,CUNDINAMARCA,GACHETA,0.1104462877904984
487,91.9744,0.45670763,0,0.7901038830665758,0,-0.4488151044704339,0.0883249629641607,-0.4586065899757355,2439.9437794668697,1.4921870000000013,-177.8026133775711,5.4125385106380595,8.756680905760899,-0.0018087999999999993,1.6267766092679803,0.5803230560301857,0.9626214371968222,2023,CUNDINAMARCA,GACHETA,1.164298776199184
488,92.77264,0.46158156,3,-0.4656885008590892,3,0.908578036884701,0.7099203827443132,-0.2552733208526811,2439.9437794668697,2.437744500000001,33.80719870328903,5.759564015114962,8.7424745128707,-0.0010960999999999887,3.563654200539705,0.9246087905646112,1.7998672050531042,2016,CUNDINAMARCA,GACHETA,0.6106406637584467
489,92.57184,0.46444383,1,-0.465796067166793,0,-0.0939790460507978,-0.5534926185655757,-0.3400322632236313,2439.9437794668697,1.4870599999999996,-286.92786026000977,5.735119629965241,8.751538258366969,-0.0011164300000000016,1.0952954060418325,0.12991109613868257,0.597468456211531,2014,CUNDINAMARCA,GACHETA,0.5546963410033949
490,91.34876,0.45585632,3,-0.6721540672199152,2,-0.98259151078406,-1.1164825007571566,-0.5206788400375937,2439.9437794668697,1.2644044999999995,-457.84898924827576,5.746810035126719,8.73195025891722,-0.003156659999999978,5.708434870181943,0.0652935731026128,0.2861227874883757,2015,CUNDINAMARCA,GACHETA,0.5904467470698148
491,94.220314,0.4851265,0,0.8542956226641046,0,-0.7756104470067803,-0.2916355270412454,-0.1595678068349715,2369.3061493224727,1.5429690000000011,374.1189956665039,4.182050142641207,8.73673016957712,0.0011965299999999734,0.0,-0.0843444923642016,0.34770255105429776,2012,CUNDINAMARCA,GAMA,0.5
492,94.350655,0.48173013,0,1.3479431515625846,0,0.638380909600105,1.5111245794679429,0.0186340985955323,2369.3061493224727,0.8369140000000002,1000.2435536384583,4.085976312551584,8.716431334337532,0.0034459700000000204,0.0,0.48970197352060235,1.504666208072336,2011,CUNDINAMARCA,GAMA,0.5
493,91.8472,0.4716797,4,-1.901005008242917,10,0.4414830718149486,-0.0406522298829431,-0.7804887752739611,2369.3061493224727,2.7758789999999998,102.79735326766968,4.064400685849028,8.773467276640307,-0.00047684999999997313,10.610722253054355,1.1671811275812,2.2702891564301435,2010,CUNDINAMARCA,GAMA,0.532741398446171
494,94.13459,0.4856504,4,-0.5660108151751497,1,-0.5457985739468442,-0.1153709942949886,-0.0337586934923355,2369.3061493224727,1.75,457.1317958831787,4.383899879055562,8.73516216776014,0.001581800000000022,3.945478882777334,-0.0032798159065218005,0.6839928970706558,2013,CUNDINAMARCA,GAMA,0.4902181540808543
495,91.32424,0.4772428,5,-1.1931759923220315,10,-0.1454192818038689,-1.172545873059629,-0.8914452408777651,2369.3061493224727,2.146972999999999,-259.4418239593506,4.162158961805957,8.777928040799999,-0.00035733000000004456,7.500055033440162,0.6199860069281051,1.3560079256025965,2024,CUNDINAMARCA,GAMA,0.977668845315904
496,92.38065,0.48326492,1,0.4471339271407143,0,-0.5105026191149526,0.4042525976933768,-0.0519855493204903,2369.3061493224727,1.5380859999999998,472.990671634675,4.276666119016055,8.706959702633135,-0.00023268999999997986,2.7924121880769928,0.011944730129840597,0.8407776399112312,2019,CUNDINAMARCA,GAMA,0.9859154929577464
497,91.513115,0.48004785,1,-1.826481094431189,1,-0.2019962888903647,-1.826481094431189,-0.8920556947258097,2369.3061493224727,2.114502,-328.3041160106659,3.490428515390098,8.79077221138669,-0.0006853499999999735,4.1272598645351435,0.840431556045061,1.0673604103465675,2007,CUNDINAMARCA,GAMA,0.1087217217217217
498,93.97677,0.4825643,3,0.531167715271125,0,0.0360022873014852,0.6658858645769946,0.236120170275805,2369.3061493224727,1.0651855000000001,727.0893352031712,4.310262068444571,8.719732374186428,0.0018602999999999814,4.255992053320665,-0.432070120947517,1.064049379770322,2022,CUNDINAMARCA,GAMA,0.6080251320862488
499,93.350975,0.48402277,2,-0.8163262037734237,5,-0.0598459361955815,-0.453354020355956,-0.5153968735829307,2369.3061493224727,1.396484000000001,206.95586490631104,3.6336309798834576,8.760334389754142,0.0005823899999999882,1.0164135641906833,0.6583659965208059,0.6965130408997056,2008,CUNDINAMARCA,GAMA,0.2901446870451237
500,92.86597,0.4807701,0,1.0724562870869692,0,-0.4308349499997525,0.0824063306408479,-0.1555045679202438,2369.3061493224727,1.5776365000000006,286.4805254936218,4.311335894051113,8.735007031900563,0.0005913000000000168,1.469047696644842,0.15556087366228133,0.218666686441221,2017,CUNDINAMARCA,GAMA,0.842669306389951
501,93.56632,0.48385367,1,-0.7052747773511311,2,-1.6742507918067986,-1.9774743241346795,-0.426666710390095,2369.3061493224727,1.2670900000000014,-208.39021039009094,3.979681653901961,8.773290568826747,4.196000000000755e-05,3.348501583613597,-0.6026577073488162,-0.20805104667372198,2009,CUNDINAMARCA,GAMA,0.5537629987908101
502,93.11505,0.48135886,1,0.2503996847318112,0,-0.0801220432455234,0.5562472368740108,-0.3283248229761003,2369.3061493224727,1.2900390000000002,584.7271964550018,4.281515453077493,8.70206831907116,0.0011634799999999945,0.0,-0.38443841819710173,0.7121329169201488,2018,CUNDINAMARCA,GAMA,0.8618836720392432
503,93.62745,0.48251978,0,1.3388780786698906,0,-1.042017447793432,1.089245193134638,0.6870412833171036,2369.3061493224727,1.425293,821.8167369365692,4.28206816830505,8.71875995955805,0.0020688400000000162,1.042017447793432,-0.9155976694289341,-0.016368168188842624,2021,CUNDINAMARCA,GAMA,0.9099313629359852
504,93.02942,0.4825007,2,0.0197126262861194,0,0.5519169816856003,0.7052861479908011,0.0339077344241727,2369.3061493224727,1.578125,503.0264506340027,4.276666119016055,8.7560801224962,0.0023638599999999954,1.215787994460653,-0.1559436952242499,0.8478440630999353,2020,CUNDINAMARCA,GAMA,0.9154929577464788
505,92.62134,0.48046622,0,0.4378107838810534,0,-0.6437331920952354,-0.1299995271836328,-0.5038277672413667,2369.3061493224727,1.4980469999999997,313.59871673583984,4.318154558079471,8.739927499641917,0.001277919999999988,2.046907611788689,0.46222142695380447,0.8304204825528696,2023,CUNDINAMARCA,GAMA,0.786472148541114
506,92.43954,0.48415756,3,-0.501236256882828,0,-0.8488688523256921,-0.8238855750469302,-0.5654102531196902,2369.3061493224727,1.1057129999999997,150.500776290894,4.406597288608086,8.712156159805792,-0.0010910000000000086,6.983285259336026,0.3662392660178779,0.4319299281973883,2015,CUNDINAMARCA,GAMA,0.8120892548811263
507,94.02697,0.48355484,3,-0.1281083406565865,0,0.5596211237083331,0.9380037667610492,-0.1394994177256333,2369.3061493224727,2.3537599999999994,729.7141318321233,4.36118596880203,8.725630508296007,0.0012753899999999874,3.239548862551,0.6621775602868278,1.457557651210879,2016,CUNDINAMARCA,GAMA,0.8398619979373458
508,93.40377,0.4849205,2,-0.3352272151771195,0,-0.3233860944974553,-0.4464474993142547,-0.2967540938149881,2369.3061493224727,1.3776855000000001,295.71645498275757,4.3208159036289855,8.735038338946739,0.0006803000000000226,1.1845596366746078,0.061797089907546676,0.4378795724836473,2014,CUNDINAMARCA,GAMA,0.5300668485675307
509,70.58196,0.39111075,0,1.4729367006832124,0,0.575370875312797,0.8534830408006754,0.1156177191201652,720.1404812460394,1.872557999999998,-759.5256704886756,7.8636512654486515,8.806648781255918,-0.004279909999999998,0.0,-0.081984597429484,0.9940957717650062,2012,CUNDINAMARCA,GUADUAS,1.084393063583815
510,76.91387,0.40691778,0,1.8739397247169332,0,1.2766719820301713,1.7098033331103255,0.4607206647029815,720.1404812460394,2.4973969999999994,54.38515520095825,7.155396301896734,8.74387919709007,-0.0012649800000000266,0.0,0.5343420476917453,1.2615381091232674,2011,CUNDINAMARCA,GUADUAS,1.0
511,73.16628,0.39601472,2,0.4755422292798592,0,1.2043510767913892,1.7725774469317546,0.4912638404044647,720.1404812460394,4.720703,-195.50933498144195,7.2779316668444665,8.757519437154626,-0.0034919199999999817,3.459137243130227,0.28457664165036634,1.2959566465116177,2010,CUNDINAMARCA,GUADUAS,0.9783252967656152
512,68.774666,0.39019012,0,0.6513778906769365,0,-0.0077983251356694,0.6839885211920335,0.5088415374249582,720.1404812460394,2.8717429999999986,-931.1841917435331,7.160597428591211,8.808846979602714,-0.0036324199999999696,2.7049071728891954,-0.3972926293424297,0.9048525087993258,2013,CUNDINAMARCA,GUADUAS,0.7694936445092728
513,64.65694,0.33273527,6,-1.488046143484152,10,0.2622455787253724,-1.3284087522232717,-0.8741715026771057,720.1404812460394,3.663654000000001,-2408.689948700369,6.868421759466457,8.84671052140787,-0.00975567000000005,11.50160517324556,0.79237462721014,1.6404731119548497,2024,CUNDINAMARCA,GUADUAS,1.237726720032425
514,63.232815,0.3586879,4,-0.7348283667020402,3,-0.5903261467304456,-0.4749627550945433,-0.9146411667010732,720.1404812460394,3.159912000000002,-1735.8242446382842,7.002046758269056,8.831740255669668,-0.005998999999999977,6.56541958618466,0.03712790513268405,1.5143617877479525,2018,CUNDINAMARCA,GUADUAS,1.034259337860781
